siteID,year,a0c0,ac0,a0n0,an0,bc0,bn0,soilresp,biomassC,C_into_A0,net_C_into_A0,net_prim_prodC,biomassN,N_into_A0,net_N_into_A0,net_prim_prodN,avail_n
0,105,3.39079,127.172,0.840080E-01,2.97046,12.3759,0.136045E-01,6.66995,103.436,6.92754,0.464981,0.521614,0.230278,0.833190E-01,0.00000,0.844906E-01,0.785967E-01
0,106,2.81938,127.052,0.836983E-01,2.97203,12.4904,0.136045E-01,5.99994,103.700,5.42314,0.803046,1.75635,0.230877,0.797026E-01,0.00000,0.836115E-01,0.765033E-01
0,107,2.95299,126.984,0.831801E-01,2.97602,12.6065,0.136045E-01,6.34909,105.363,6.53050,0.786123,0.567309,0.234579,0.824221E-01,0.00000,0.836939E-01,0.801525E-01
0,108,1.89855,126.914,0.759984E-01,2.98212,12.7256,0.136045E-01,5.71627,106.091,4.71092,0.373804,2.52737,0.236208,0.779438E-01,0.00000,0.835544E-01,0.801354E-01
0,109,3.41547,126.816,0.832340E-01,2.98506,12.8380,0.136045E-01,6.51148,108.576,8.04277,0.799053,-0.793158,0.241724,0.865799E-01,0.00000,0.848013E-01,0.752471E-01
0,110,3.80438,126.793,0.847607E-01,2.99007,12.9514,0.136045E-01,7.03974,107.535,7.51890,0.735611,-0.571746,0.239394,0.841445E-01,0.00000,0.828822E-01,0.802138E-01
0,111,3.33876,126.765,0.862763E-01,2.99407,13.0582,0.136045E-01,6.08179,107.192,5.69463,0.354528,1.43683,0.238640,0.791018E-01,0.00000,0.822889E-01,0.757969E-01
0,112,2.99562,126.703,0.845554E-01,2.99610,13.1720,0.136045E-01,6.21736,108.367,5.92651,0.843158,0.958266,0.241242,0.799553E-01,0.00000,0.820891E-01,0.823959E-01
0,113,2.77044,126.606,0.827247E-01,3.00005,13.2870,0.136045E-01,6.09300,109.678,5.88584,0.191841,1.34285,0.244162,0.796510E-01,0.00000,0.826484E-01,0.777901E-01
0,114,3.55996,126.588,0.827187E-01,3.00752,13.4028,0.136045E-01,7.08854,110.711,7.97550,0.950038,-1.04238,0.246470,0.846301E-01,0.00000,0.823216E-01,0.773758E-01
0,115,2.82446,126.441,0.801763E-01,3.01262,13.5178,0.136045E-01,6.16877,109.646,5.40140,0.537183,1.43957,0.244112,0.773182E-01,0.00000,0.805264E-01,0.800140E-01
0,116,2.87498,126.279,0.789833E-01,3.01674,13.6351,0.136045E-01,6.39646,111.252,6.40258,0.446086,0.622094,0.247691,0.799311E-01,0.00000,0.813271E-01,0.811703E-01
0,117,3.48209,126.182,0.806369E-01,3.02337,13.7488,0.136045E-01,6.81816,111.843,7.44199,0.667820,-0.449125,0.249019,0.822259E-01,0.00000,0.812221E-01,0.818111E-01
0,118,3.43848,126.117,0.825034E-01,3.02396,13.8631,0.136045E-01,6.80079,111.433,6.80674,0.470625,1.40674,0.248101,0.841046E-01,0.00000,0.868912E-01,0.775615E-01
0,119,2.92247,126.046,0.852183E-01,3.02580,13.9721,0.136045E-01,5.83093,112.337,5.35237,0.883085,1.48018,0.250123,0.807957E-01,0.00000,0.839918E-01,0.785949E-01
0,120,2.91344,126.012,0.853515E-01,3.02827,14.0848,0.136045E-01,6.11583,113.935,6.18587,0.501443,0.752287,0.253585,0.822582E-01,0.00000,0.839309E-01,0.792899E-01
0,121,3.10966,126.003,0.863248E-01,3.03233,14.1962,0.136045E-01,6.22724,114.710,6.52533,0.434038,0.432758,0.255318,0.829530E-01,0.00000,0.839182E-01,0.807525E-01
0,122,3.55201,126.109,0.846274E-01,3.04045,14.3093,0.136045E-01,7.09801,115.176,7.75953,0.447665,-0.773166,0.256370,0.855091E-01,0.00000,0.837866E-01,0.789089E-01
0,123,3.88248,126.126,0.858401E-01,3.04722,14.4204,0.136045E-01,7.03322,114.237,7.49168,0.565319,-0.714677,0.254280,0.839554E-01,0.00000,0.823748E-01,0.781193E-01
0,124,3.38120,126.110,0.848809E-01,3.05287,14.5305,0.136045E-01,6.46357,113.495,6.05671,0.713197,0.656079,0.252640,0.799534E-01,0.00000,0.813984E-01,0.741749E-01
0,125,3.88250,126.150,0.871634E-01,3.05932,14.6368,0.136045E-01,6.68663,113.973,7.33361,0.729354,-0.821054,0.253693,0.822618E-01,0.00000,0.804409E-01,0.762720E-01
0,126,3.69325,126.145,0.848266E-01,3.06536,14.7483,0.136045E-01,6.89550,113.206,6.81341,0.372321,-0.290914,0.251989,0.801118E-01,0.00000,0.794643E-01,0.834599E-01
0,127,2.96305,126.089,0.832874E-01,3.06715,14.8615,0.136045E-01,6.26391,113.220,5.59042,0.588019E-01,2.29378,0.252024,0.804588E-01,0.00000,0.852596E-01,0.820282E-01
0,128,2.74828,126.021,0.836982E-01,3.06998,14.9744,0.136045E-01,5.99826,115.217,5.82866,0.514869,1.02208,0.256487,0.818270E-01,0.00000,0.841016E-01,0.791749E-01
0,129,4.22557,126.093,0.870052E-01,3.07801,15.0868,0.136045E-01,7.54140,116.094,9.20275,0.774388,-2.51053,0.258445,0.890630E-01,0.00000,0.834422E-01,0.804958E-01
0,130,3.38940,126.091,0.872102E-01,3.08370,15.1922,0.136045E-01,6.11334,113.653,5.38150,0.286953,1.28500,0.252984,0.783753E-01,0.00000,0.812374E-01,0.740275E-01
0,131,3.77135,126.152,0.843715E-01,3.09111,15.3068,0.136045E-01,7.37195,114.600,7.92864,0.996612,-1.59123,0.255093,0.842585E-01,0.00000,0.807127E-01,0.810338E-01
